dummy index,Johnson Controls Name,BACnet Name,BACnet Description,BACnet Unit,Ground Truth Point Type,Point Ref,Location,Equipment Type,Equipment Ref,Equipment Subsystems,Building,Comments,BACnet Type Str
2834,EBU3B.RM-4127..CLGMAXFLO,NAE 06 N2 2 VMA177 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4127,VAV,177,VAV -> Rm_4127,EBU3B,,Analog Output
2848,EBU3B.RM-4128..CLGMAXFLO,NAE 06 N2 2 VMA181 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4128,VAV,181,VAV -> Rm_4128,EBU3B,,Analog Output
2864,EBU3B.RM-4130..CLGMAXFLO,NAE 06 N2 2 VMA163 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4130,VAV,163,VAV -> Rm_4130,EBU3B,,Analog Output
2880,EBU3B.RM-4132..CLGMAXFLO,NAE 06 N2 2 VMA162 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4132,VAV,162,VAV -> Rm_4132,EBU3B,,Analog Output
2896,EBU3B.RM-4134..CLGMAXFLO,NAE 06 N2 2 VMA161 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4134,VAV,161,VAV -> Rm_4134,EBU3B,,Analog Output
2912,EBU3B.RM-4136..CLGMAXFLO,NAE 06 N2 2 VMA160 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4136,VAV,160,VAV -> Rm_4136,EBU3B,,Analog Output
2928,EBU3B.RM-4138..CLGMAXFLO,NAE 06 N2 2 VMA159 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4138,VAV,159,VAV -> Rm_4138,EBU3B,,Analog Output
2945,EBU3B.RM-4140..CLGMAXFLO,NAE 06 N2 2 VMA130 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4140,VAV,130,VAV -> Rm_4140,EBU3B,,Analog Output
2961,EBU3B.RM-4142..CLGMAXFLO,NAE 06 N2 2 VMA180 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4142,VAV,180,VAV -> Rm_4142,EBU3B,,Analog Output
2978,EBU3B.RM-4144..CLGMAXFLO,NAE 06 N2 2 VMA179 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4144,VAV,179,VAV -> Rm_4144,EBU3B,,Analog Output
2996,EBU3B.RM-4146..CLGMAXFLO,NAE 06 N2 2 VMA178 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4146,VAV,178,VAV -> Rm_4146,EBU3B,,Analog Output
3013,EBU3B.RM-4148..CLGMAXFLO,NAE 06 N2 2 VMA176 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4148,VAV,176,VAV -> Rm_4148,EBU3B,,Analog Output
3030,EBU3B.RM-4150..CLGMAXFLO,NAE 06 N2 2 VMA175 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4150,VAV,175,VAV -> Rm_4150,EBU3B,,Analog Output
3047,EBU3B.RM-4152..CLGMAXFLO,NAE 06 N2 2 VMA174 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4152,VAV,174,VAV -> Rm_4152,EBU3B,,Analog Output
3066,EBU3B.RM-4154..CLGMAXFLO,NAE 06 N2 2 VMA132 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4154,VAV,132,VAV -> Rm_4154,EBU3B,,Analog Output
3083,EBU3B.RM-4200A..CLGMAXFLO,NAE 06 N2 2 VMA133 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4200A,VAV,133,VAV -> Rm_4200A,EBU3B,,Analog Output
3099,EBU3B.RM-4202..CLGMAXFLO,NAE 06 N2 2 VMA135 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4202,VAV,135,VAV -> Rm_4202,EBU3B,,Analog Output
3115,EBU3B.RM-4203..CLGMAXFLO,NAE 06 N2 2 VMA155 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4203,VAV,155,VAV -> Rm_4203,EBU3B,,Analog Output
3131,EBU3B.RM-4205..CLGMAXFLO,NAE 06 N2 2 VMA134 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4205,VAV,134,VAV -> Rm_4205,EBU3B,,Analog Output
3145,EBU3B.RM-4207..CLGMAXFLO,NAE 06 N2 2 VMA149 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4207,VAV,149,VAV -> Rm_4207,EBU3B,,Analog Output
3159,EBU3B.RM-4208..CLGMAXFLO,NAE 06 N2 2 VMA136 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4208,VAV,136,VAV -> Rm_4208,EBU3B,,Analog Output
3176,EBU3B.RM-4213..CLGMAXFLO,NAE 06 N2 2 VMA129 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4213,VAV,129,VAV -> Rm_4213,EBU3B,,Analog Output
3192,EBU3B.RM-4214..CLGMAXFLO,NAE 06 N2 2 VMA137 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4214,VAV,137,VAV -> Rm_4214,EBU3B,,Analog Output
3210,EBU3B.RM-4215..CLGMAXFLO,NAE 06 N2 2 VMA156 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4215,VAV,156,VAV -> Rm_4215,EBU3B,,Analog Output
3226,EBU3B.RM-4217..CLGMAXFLO,NAE 06 N2 2 VMA158 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4217,VAV,158,VAV -> Rm_4217,EBU3B,,Analog Output
3242,EBU3B.RM-4219..CLGMAXFLO,NAE 06 N2 2 VMA144 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4219,VAV,144,VAV -> Rm_4219,EBU3B,,Analog Output
3258,EBU3B.RM-4220..CLGMAXFLO,NAE 06 N2 2 VMA138 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4220,VAV,138,VAV -> Rm_4220,EBU3B,,Analog Output
3272,EBU3B.RM-4223..CLGMAXFLO,NAE 06 N2 2 VMA157 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4223,VAV,157,VAV -> Rm_4223,EBU3B,,Analog Output
3286,EBU3B.RM-4226..CLGMAXFLO,NAE 06 N2 2 VMA139 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4226,VAV,139,VAV -> Rm_4226,EBU3B,,Analog Output
3302,EBU3B.RM-4230..CLGMAXFLO,NAE 06 N2 2 VMA140 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4230,VAV,140,VAV -> Rm_4230,EBU3B,,Analog Output
3319,EBU3B.RM-4231..CLGMAXFLO,NAE 06 N2 2 VMA146 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4231,VAV,146,VAV -> Rm_4231,EBU3B,,Analog Output
3335,EBU3B.RM-4232..CLGMAXFLO,NAE 06 N2 2 VMA141 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4232,VAV,141,VAV -> Rm_4232,EBU3B,,Analog Output
3352,EBU3B.RM-4236..CLGMAXFLO,NAE 06 N2 2 VMA142 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4236,VAV,142,VAV -> Rm_4236,EBU3B,,Analog Output
3368,EBU3B.RM-4240..CLGMAXFLO,NAE 06 N2 2 VMA143 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4240,VAV,143,VAV -> Rm_4240,EBU3B,,Analog Output
3385,EBU3B.RM-4242..CLGMAXFLO,NAE 06 N2 2 VMA145 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4242,VAV,145,VAV -> Rm_4242,EBU3B,,Analog Output
3402,EBU3B.RM-4246..CLGMAXFLO,NAE 06 N2 2 VMA147 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4246,VAV,147,VAV -> Rm_4246,EBU3B,,Analog Output
3418,EBU3B.RM-4250..CLGMAXFLO,NAE 06 N2 2 VMA148 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4250,VAV,148,VAV -> Rm_4250,EBU3B,,Analog Output
3435,EBU3B.RM-4252..CLGMAXFLO,NAE 06 N2 2 VMA150 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4252,VAV,150,VAV -> Rm_4252,EBU3B,,Analog Output
3452,EBU3B.RM-4254..CLGMAXFLO,NAE 06 N2 2 VMA151 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4254,VAV,151,VAV -> Rm_4254,EBU3B,,Analog Output
3469,EBU3B.RM-4256..CLGMAXFLO,NAE 06 N2 2 VMA152 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4256,VAV,152,VAV -> Rm_4256,EBU3B,,Analog Output
3486,EBU3B.RM-4258..CLGMAXFLO,NAE 06 N2 2 VMA153 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4258,VAV,153,VAV -> Rm_4258,EBU3B,,Analog Output
3503,EBU3B.RM-4262..CLGMAXFLO,NAE 06 N2 2 VMA154 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_4262,VAV,154,VAV -> Rm_4262,EBU3B,,Analog Output
3882,EBU3B.RM-B103..CLGMAXFLO,NAE 05 N2 1 VMA 113 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B103,VAV,113,VAV -> Rm_B103,EBU3B,,Analog Output
3896,EBU3B.RM-B103A..CLGMAXFLO,NAE 05 N2 1 VMA 114 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B103A,VAV,114,VAV -> Rm_B103A,EBU3B,,Analog Output
3910,EBU3B.RM-B109..CLGMAXFLO,NAE 05 N2 1 VMA 102 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B109,VAV,102,VAV -> Rm_B109,EBU3B,,Analog Output
3926,EBU3B.RM-B200B..CLGMAXFLO,NAE 05 N2 1 VMA 111 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B200B,VAV,111,VAV -> Rm_B200B,EBU3B,,Analog Output
3942,EBU3B.RM-B200C..CLGMAXFLO,NAE 05 N2 1 VMA 112 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B200C,VAV,112,VAV -> Rm_B200C,EBU3B,,Analog Output
3961,EBU3B.RM-B210..CLGMAXFLO,NAE 05 N2 1 VMA 116 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B210,VAV,116,VAV -> Rm_B210,EBU3B,,Analog Output
3979,EBU3B.RM-B215..CLGMAXFLO,NAE 05 N2 1 VMA 101 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B215,VAV,101,VAV -> Rm_B215,EBU3B,,Analog Output
3998,EBU3B.RM-B220..CLGMAXFLO,NAE 05 N2 1 VMA 117 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B220,VAV,117,VAV -> Rm_B220,EBU3B,,Analog Output
4014,EBU3B.RM-B222..CLGMAXFLO,NAE 05 N2 1 VMA 109 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B222,VAV,109,VAV -> Rm_B222,EBU3B,,Analog Output
4026,EBU3B.RM-B224..CLGMAXFLO,NAE 05 N2 1 VMA 110 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B224,VAV,110,VAV -> Rm_B224,EBU3B,,Analog Output
4040,EBU3B.RM-B225..CLGMAXFLO,NAE 05 N2 1 VMA 103 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B225,VAV,103,VAV -> Rm_B225,EBU3B,,Analog Output
4058,EBU3B.RM-B230..CLGMAXFLO,NAE 05 N2 1 VMA 118 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B230,VAV,118,VAV -> Rm_B230,EBU3B,,Analog Output
4074,EBU3B.RM-B230A..CLGMAXFLO,NAE 05 N2 1 VMA 104 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B230A,VAV,104,VAV -> Rm_B230A,EBU3B,,Analog Output
4091,EBU3B.RM-B240..CLGMAXFLO,NAE 05 N2 1 VMA 119 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B240,VAV,119,VAV -> Rm_B240,EBU3B,,Analog Output
4109,EBU3B.RM-B240A..CLGMAXFLO,NAE 05 N2 1 VMA 105 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B240A,VAV,105,VAV -> Rm_B240A,EBU3B,,Analog Output
4128,EBU3B.RM-B250..CLGMAXFLO,NAE 05 N2 1 VMA 120 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B250,VAV,120,VAV -> Rm_B250,EBU3B,,Analog Output
4146,EBU3B.RM-B250A..CLGMAXFLO,NAE 05 N2 1 VMA 106 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B250A,VAV,106,VAV -> Rm_B250A,EBU3B,,Analog Output
4165,EBU3B.RM-B260..CLGMAXFLO,NAE 05 N2 1 VMA 121 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B260,VAV,121,VAV -> Rm_B260,EBU3B,,Analog Output
4183,EBU3B.RM-B260A..CLGMAXFLO,NAE 05 N2 1 VMA 107 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B260A,VAV,107,VAV -> Rm_B260A,EBU3B,,Analog Output
4202,EBU3B.RM-B270..CLGMAXFLO,NAE 05 N2 1 VMA 122 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B270,VAV,122,VAV -> Rm_B270,EBU3B,,Analog Output
4220,EBU3B.RM-B275..CLGMAXFLO,NAE 05 N2 1 VMA 108 CLGMAXFLO,Cooling Max Flow,84,Maximum Supply Airflow,,Rm_B275,VAV,108,VAV -> Rm_B275,EBU3B,,Analog Output
8,EBU3B.RM-1100A..CLGMiNFLO,NAE 05 N2 2 VMA 103 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1100A,VAV,103,VAV -> Rm_1100A,EBU3B,,Analog Output
24,EBU3B.RM-1100D..CLGMiNFLO,NAE 05 N2 2 VMA 147 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1100D,VAV,147,VAV -> Rm_1100D,EBU3B,,Analog Output
40,EBU3B.RM-1102..CLGMiNFLO,NAE 05 N2 2 VMA 125 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1102,VAV,125,VAV -> Rm_1102,EBU3B,,Analog Output
56,EBU3B.RM-1104..CLGMiNFLO,NAE 05 N2 2 VMA 126 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1104,VAV,126,VAV -> Rm_1104,EBU3B,,Analog Output
72,EBU3B.RM-1106..CLGMiNFLO,NAE 05 N2 2 VMA 127 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1106,VAV,127,VAV -> Rm_1106,EBU3B,,Analog Output
88,EBU3B.RM-1107..CLGMiNFLO,NAE 05 N2 2 VMA 148 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1107,VAV,148,VAV -> Rm_1107,EBU3B,,Analog Output
104,EBU3B.RM-1108..CLGMiNFLO,NAE 05 N2 2 VMA 128 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1108,VAV,128,VAV -> Rm_1108,EBU3B,,Analog Output
120,EBU3B.RM-1109..CLGMiNFLO,NAE 05 N2 2 VMA 130 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1109,VAV,130,VAV -> Rm_1109,EBU3B,,Analog Output
136,EBU3B.RM-1110..CLGMiNFLO,NAE 05 N2 2 VMA 129 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1110,VAV,129,VAV -> Rm_1110,EBU3B,,Analog Output
152,EBU3B.RM-1113..CLGMiNFLO,NAE 05 N2 2 VMA 149 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1113,VAV,149,VAV -> Rm_1113,EBU3B,,Analog Output
168,EBU3B.RM-1115..CLGMiNFLO,NAE 05 N2 2 VMA 151 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1115,VAV,151,VAV -> Rm_1115,EBU3B,,Analog Output
184,EBU3B.RM-1116..CLGMiNFLO,NAE 05 N2 2 VMA 131 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1116,VAV,131,VAV -> Rm_1116,EBU3B,,Analog Output
201,EBU3B.RM-1117..CLGMiNFLO,NAE 05 N2 2 VMA 104 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1117,VAV,104,VAV -> Rm_1117,EBU3B,,Analog Output
217,EBU3B.RM-1122..CLGMiNFLO,NAE 05 N2 2 VMA 132 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1122,VAV,132,VAV -> Rm_1122,EBU3B,,Analog Output
233,EBU3B.RM-1123..CLGMiNFLO,NAE 05 N2 2 VMA 141 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1123,VAV,141,VAV -> Rm_1123,EBU3B,,Analog Output
249,EBU3B.RM-1124..CLGMiNFLO,NAE 05 N2 2 VMA 134 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1124,VAV,134,VAV -> Rm_1124,EBU3B,,Analog Output
266,EBU3B.RM-1125..CLGMiNFLO,NAE 05 N2 2 VMA 150 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1125,VAV,150,VAV -> Rm_1125,EBU3B,,Analog Output
282,EBU3B.RM-1126..CLGMiNFLO,NAE 05 N2 2 VMA 135 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1126,VAV,135,VAV -> Rm_1126,EBU3B,,Analog Output
299,EBU3B.RM-1130..CLGMiNFLO,NAE 05 N2 2 VMA 102 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1130,VAV,102,VAV -> Rm_1130,EBU3B,,Analog Output
315,EBU3B.RM-1132..CLGMiNFLO,NAE 05 N2 2 VMA 145 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1132,VAV,145,VAV -> Rm_1132,EBU3B,,Analog Output
331,EBU3B.RM-1133..CLGMiNFLO,NAE 05 N2 2 VMA 146 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1133,VAV,146,VAV -> Rm_1133,EBU3B,,Analog Output
347,EBU3B.RM-1134..CLGMiNFLO,NAE 05 N2 2 VMA 144 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1134,VAV,144,VAV -> Rm_1134,EBU3B,,Analog Output
363,EBU3B.RM-1139..CLGMiNFLO,NAE 05 N2 2 VMA 143 CLGMiNFLO,Occupied Clg Min,64,Minimum Occupied Cooling Supply Airflow,,Rm_1139,VAV,143,VAV -> Rm_1139,EBU3B,,Analog Output
379,EBU3B.RM-1144..CLGMiNFLO,NAE 05 N2 2 VMA 142 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1144,VAV,142,VAV -> Rm_1144,EBU3B,,Analog Output
395,EBU3B.RM-1145..CLGMiNFLO,NAE 05 N2 2 VMA 133 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1145,VAV,133,VAV -> Rm_1145,EBU3B,,Analog Output
411,EBU3B.RM-1150..CLGMiNFLO,NAE 05 N2 2 VMA 140 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1150,VAV,140,VAV -> Rm_1150,EBU3B,,Analog Output
427,EBU3B.RM-1151..CLGMiNFLO,NAE 05 N2 2 VMA 137 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1151,VAV,137,VAV -> Rm_1151,EBU3B,,Analog Output
443,EBU3B.RM-1154..CLGMiNFLO,NAE 05 N2 2 VMA 139 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1154,VAV,139,VAV -> Rm_1154,EBU3B,,Analog Output
459,EBU3B.RM-1155..CLGMiNFLO,NAE 05 N2 2 VMA 136 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1155,VAV,136,VAV -> Rm_1155,EBU3B,,Analog Output
475,EBU3B.RM-1156..CLGMiNFLO,NAE 05 N2 2 VMA 138 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1156,VAV,138,VAV -> Rm_1156,EBU3B,,Analog Output
491,EBU3B.RM-1200A..CLGMiNFLO,NAE 05 N2 2 VMA 105 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1200A,VAV,105,VAV -> Rm_1200A,EBU3B,,Analog Output
508,EBU3B.RM-1200B..CLGMiNFLO,NAE 05 N2 2 VMA 101 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1200B,VAV,101,VAV -> Rm_1200B,EBU3B,,Analog Output
524,EBU3B.RM-1200C..CLGMiNFLO,NAE 05 N2 2 VMA 106 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1200C,VAV,106,VAV -> Rm_1200C,EBU3B,,Analog Output
538,EBU3B.RM-1203..CLGMiNFLO,NAE 05 N2 2 VMA 122 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1203,VAV,122,VAV -> Rm_1203,EBU3B,,Analog Output
550,EBU3B.RM-1207..CLGMiNFLO,NAE 05 N2 2 VMA 107 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1207,VAV,107,VAV -> Rm_1207,EBU3B,,Analog Output
566,EBU3B.RM-1208..CLGMiNFLO,NAE 05 N2 2 VMA 120 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1208,VAV,120,VAV -> Rm_1208,EBU3B,,Analog Output
582,EBU3B.RM-1208B..CLGMiNFLO,NAE 05 N2 2 VMA 121 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1208B,VAV,121,VAV -> Rm_1208B,EBU3B,,Analog Output
598,EBU3B.RM-1212..CLGMiNFLO,NAE 05 N2 2 VMA 119 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1212,VAV,119,VAV -> Rm_1212,EBU3B,,Analog Output
612,EBU3B.RM-1213..CLGMiNFLO,NAE 05 N2 2 VMA 109 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1213,VAV,109,VAV -> Rm_1213,EBU3B,,Analog Output
624,EBU3B.RM-1213A..CLGMiNFLO,NAE 05 N2 2 VMA 110 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1213A,VAV,110,VAV -> Rm_1213A,EBU3B,,Analog Output
638,EBU3B.RM-1217..CLGMiNFLO,NAE 05 N2 2 VMA 112 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1217,VAV,112,VAV -> Rm_1217,EBU3B,,Analog Output
654,EBU3B.RM-1218..CLGMiNFLO,NAE 05 N2 2 VMA 118 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1218,VAV,118,VAV -> Rm_1218,EBU3B,,Analog Output
670,EBU3B.RM-1221..CLGMiNFLO,NAE 05 N2 2 VMA 123 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1221,VAV,123,VAV -> Rm_1221,EBU3B,,Analog Output
686,EBU3B.RM-1223..CLGMiNFLO,NAE 05 N2 2 VMA 124 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1223,VAV,124,VAV -> Rm_1223,EBU3B,,Analog Output
702,EBU3B.RM-1224..CLGMiNFLO,NAE 05 N2 2 VMA 117 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1224,VAV,117,VAV -> Rm_1224,EBU3B,,Analog Output
718,EBU3B.RM-1229..CLGMiNFLO,NAE 05 N2 2 VMA 114 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1229,VAV,114,VAV -> Rm_1229,EBU3B,,Analog Output
734,EBU3B.RM-1230..CLGMiNFLO,NAE 05 N2 2 VMA 116 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1230,VAV,116,VAV -> Rm_1230,EBU3B,,Analog Output
750,EBU3B.RM-1231..CLGMiNFLO,NAE 05 N2 2 VMA 113 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1231,VAV,113,VAV -> Rm_1231,EBU3B,,Analog Output
766,EBU3B.RM-1236..CLGMiNFLO,NAE 05 N2 2 VMA 115 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_1236,VAV,115,VAV -> Rm_1236,EBU3B,,Analog Output
790,EBU3B.RM-2102..CLGMiNFLO,NAE 06 N2 1 VMA146 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_2102,VAV,146,VAV -> Rm_2102,EBU3B,,Analog Output
806,EBU3B.RM-2105..CLGMiNFLO,NAE 06 N2 1 VMA147 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_2105,VAV,147,VAV -> Rm_2105,EBU3B,,Analog Output
822,EBU3B.RM-2107..CLGMiNFLO,NAE 06 N2 1 VMA145 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_2107,VAV,145,VAV -> Rm_2107,EBU3B,,Analog Output
838,EBU3B.RM-2108..CLGMiNFLO,NAE 06 N2 1 VMA144 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_2108,VAV,144,VAV -> Rm_2108,EBU3B,,Analog Output
854,EBU3B.RM-2109..CLGMiNFLO,NAE 06 N2 1 VMA156 CLGMiNFLO,Occupied Clg Min,84,Minimum Occupied Cooling Supply Airflow,,Rm_2109,VAV,156,VAV -> Rm_2109,EBU3B,,Analog Output
